Date,MSFT,AAPL,INTC,CSCO,QCOM,ORCL,TXN,ADBE,HPQ,AVGO,EA,GOOG,IPG,VZ,T,DIS,NFLX,CMCSA,CHTR,OMC,AMZN,MCD,HD,NKE,SBUX,LOW,TJX,TGT,MAR,ROST,JNJ,PFE,MRK,ABT,MDT,DHR,BAX,BDX,LLY,AMGN,JPM,BAC,WFC,C,GS,MS,BK,AXP,SPGI,BLK
2017-01-10,56.44074249267578,27.4797306060791,29.83078956604004,23.29233741760254,51.548912048339844,33.881893157958984,58.65706253051758,108.26000213623047,11.08794116973877,14.041523933410645,76.73711395263672,39.965999603271484,16.427387237548828,33.0726432800293,16.403079986572266,102.08504486083984,129.88999938964844,28.587482452392578,298.20001220703125,62.89842224121094,39.79499816894531,97.7524185180664,110.24736022949219,47.60639953613281,48.06918716430664,60.534996032714844,33.86674118041992,55.51682662963867,75.8786392211914,61.208106994628906,91.12434387207031,21.769939422607422,43.70132827758789,35.06187057495117,60.21852111816406,68.91971588134766,40.07435989379883,146.6507110595703,66.06126403808594,121.90827178955078,68.2670669555664,18.8109073638916,42.732421875,45.677642822265625,201.7537384033203,33.43643569946289,37.78801345825195,67.96874237060547,102.83491516113281,305.5997619628906
2017-01-11,56.95448684692383,27.627382278442383,30.165508270263672,23.115995407104492,51.9180793762207,34.27626419067383,59.128841400146484,108.98999786376953,11.276641845703125,13.952098846435547,76.90252685546875,40.12094497680664,16.702232360839844,32.88459396362305,16.322683334350586,103.08348083496094,130.5,28.905925750732422,299.5400085449219,63.341163635253906,39.95100021362305,98.26457214355469,109.92333984375,47.229915618896484,48.25189971923828,60.57748794555664,33.66360092163086,55.65672302246094,76.72138214111328,61.00643539428711,90.00254821777344,21.372821807861328,44.948455810546875,35.10886764526367,59.84867477416992,69.13218688964844,40.48793411254883,149.02708435058594,65.18644714355469,120.26493835449219,68.78047943115234,18.917509078979492,42.873252868652344,45.47286605834961,204.406982421875,33.91009521484375,38.033485412597656,68.19929504394531,103.4074935913086,306.1139831542969
2017-01-12,56.43172073364258,27.51202964782715,29.969572067260742,23.031660079956055,51.933799743652344,34.35515594482422,58.853641510009766,108.58999633789062,11.163420677185059,13.908552169799805,77.46699523925781,40.043975830078125,16.695188522338867,33.02251434326172,16.48345947265625,101.28441619873047,129.17999267578125,28.789039611816406,297.19000244140625,63.05339431762695,40.68199920654297,99.25631713867188,109.41297912597656,46.969970703125,48.19376754760742,60.849525451660156,33.53112030029297,55.37692642211914,75.84158325195312,61.04311752319336,89.91624450683594,21.223093032836914,45.37147903442383,34.80119705200195,60.38734817504883,69.08116912841797,40.07435989379883,148.83834838867188,66.82350158691406,119.29743957519531,68.11697387695312,18.794506072998047,42.6385383605957,44.91925048828125,202.8099822998047,33.87904739379883,37.582130432128906,68.17269897460938,103.98008728027344,303.9764709472656
2017-01-13,56.512840270996094,27.46358299255371,30.034894943237305,23.054662704467773,52.530738830566406,34.40773010253906,58.97161102294922,108.52999877929688,11.14832592010498,14.03219223022461,78.19689178466797,40.11945343017578,16.61766815185547,32.94102096557617,16.46336555480957,101.78363037109375,133.6999969482422,29.333213806152344,298.42999267578125,62.950077056884766,40.856998443603516,98.76856994628906,109.38868713378906,47.43608856201172,48.04426956176758,61.33407974243164,33.53112030029297,54.55307388305664,76.53618621826172,61.35478210449219,89.90056610107422,21.171005249023438,45.46628952026367,34.980674743652344,60.37126159667969,69.14067077636719,40.02266311645508,148.71824645996094,67.04003143310547,119.88097381591797,68.48031616210938,18.868309020996094,43.27226257324219,45.22260284423828,203.19265747070312,34.01882553100586,37.80385208129883,67.94213104248047,103.82307434082031,304.82830810546875
2017-01-17,56.3596076965332,27.685062408447266,30.043048858642578,22.993328094482422,50.417884826660156,34.26750564575195,58.57058334350586,108.0,11.004916191101074,13.927990913391113,78.08014678955078,39.957061767578125,16.575380325317383,33.06011962890625,16.523656845092773,101.69886779785156,132.88999938964844,29.24856948852539,306.1400146484375,62.58852005004883,40.486000061035156,99.7846908569336,110.10963439941406,48.090450286865234,48.16884231567383,61.529605865478516,33.89324188232422,55.135982513427734,76.29537963867188,61.528961181640625,90.11236572265625,20.871538162231445,44.83906555175781,34.95503616333008,60.95817184448242,68.75825500488281,40.082969665527344,148.77830505371094,66.56367492675781,118.86740112304688,65.99227142333984,18.081106185913086,42.07524871826172,44.274627685546875,196.07301330566406,32.72980499267578,36.766502380371094,67.92437744140625,105.22686004638672,301.1720886230469
2017-01-18,56.33259201049805,27.682754516601562,30.010400772094727,23.023996353149414,51.156192779541016,34.34638977050781,58.48410415649414,108.79000091552734,11.004916191101074,14.387567520141602,78.37210083007812,40.02956771850586,16.582429885864258,32.752967834472656,16.3990535736084,101.8778305053711,133.25999450683594,29.13973045349121,303.69000244140625,62.84678649902344,40.374000549316406,99.75220489501953,110.29598999023438,47.74982452392578,48.542572021484375,60.67951202392578,33.86233139038086,51.95716094970703,76.86959838867188,61.32727813720703,89.9790267944336,20.852014541625977,44.61296463012695,34.83537292480469,60.83758544921875,68.99620056152344,40.29838180541992,149.2587127685547,67.15262603759766,119.61224365234375,66.30033111572266,18.556705474853516,42.458595275878906,43.52381896972656,194.86695861816406,33.281131744384766,36.60812759399414,68.7136001586914,105.65167999267578,303.7435607910156
2017-01-19,56.15231704711914,27.634309768676758,29.85528564453125,22.985660552978516,50.61424255371094,34.363914489746094,58.090965270996094,109.79000091552734,11.216259002685547,14.429558753967285,78.22610473632812,39.836143493652344,16.244152069091797,32.82191467285156,16.47944450378418,101.04894256591797,138.41000366210938,29.268714904785156,306.1300048828125,62.39666748046875,40.45199966430664,99.32134246826172,109.67219543457031,47.44505310058594,48.07748794555664,60.86652374267578,33.15576934814453,50.82241439819336,78.28659057617188,60.465572357177734,89.58676147460938,20.637170791625977,44.00033187866211,34.52770233154297,60.54011535644531,68.49480438232422,40.12604904174805,148.86410522460938,66.55499267578125,118.09955596923828,65.79486083984375,18.47470474243164,42.70112991333008,42.9702033996582,192.47158813476562,32.962772369384766,35.50741958618164,68.00421905517578,105.65167999267578,303.22119140625
2017-01-20,56.54890060424805,27.685062408447266,30.157346725463867,23.07765769958496,49.388946533203125,34.942344665527344,58.7750244140625,110.70999908447266,11.118134498596191,14.858802795410156,77.97306823730469,39.9774284362793,16.26529312133789,33.0475959777832,16.660314559936523,101.40686798095703,138.60000610351562,29.65569305419922,308.44000244140625,62.817256927490234,40.416500091552734,99.3863754272461,109.84233093261719,47.687076568603516,47.886478424072266,61.002559661865234,33.33681106567383,49.819793701171875,78.14767456054688,60.50225830078125,89.54753875732422,20.682750701904297,45.60486602783203,34.5789794921875,60.290870666503906,68.43531799316406,39.833106994628906,147.80885314941406,66.52900695800781,118.76757049560547,66.08706665039062,18.564903259277344,43.0844841003418,42.55309295654297,193.12860107421875,33.07147979736328,35.28570556640625,67.56969451904297,107.12932586669922,306.4755859375
2017-01-23,56.747196197509766,27.70351791381836,30.01856231689453,23.208003997802734,43.10536193847656,34.775821685791016,59.54557418823242,110.97000122070312,11.072844505310059,14.852585792541504,77.739501953125,40.687068939208984,16.279396057128906,32.85325622558594,16.88138198852539,100.89823150634766,137.38999938964844,29.530733108520508,308.70001220703125,62.67705535888672,40.89400100708008,98.6709976196289,111.84317779541016,47.722930908203125,47.96953201293945,62.00202178955078,32.89519500732422,49.62548065185547,78.13842010498047,59.6863899230957,89.3592758178711,20.48093032836914,45.079742431640625,34.4764289855957,60.11397171020508,67.98494720458984,39.65215301513672,146.5991973876953,66.1045913696289,117.270263671875,66.11866760253906,18.499298095703125,42.44295883178711,42.22697830200195,193.51956176757812,32.582271575927734,34.73931884765625,67.36573791503906,107.23092651367188,303.7917175292969
2017-01-24,57.25192642211914,27.678138732910156,30.712493896484375,23.461008071899414,43.199615478515625,35.14391326904297,60.607059478759766,113.72000122070312,11.45024585723877,15.377481460571289,78.35264587402344,40.91351318359375,16.469667434692383,31.41777229309082,16.6241397857666,101.63292694091797,140.11000061035156,29.667781829833984,308.3500061035156,63.38542175292969,41.12200164794922,98.40275573730469,111.83499908447266,47.91116714477539,48.53427505493164,63.21507263183594,32.93936538696289,50.06073760986328,78.2680435180664,60.603092193603516,87.67264556884766,20.27911376953125,44.642154693603516,34.45078659057617,59.35822296142578,68.0103988647461,39.50567626953125,146.15310668945312,64.83134460449219,116.60218048095703,66.9164047241211,18.819101333618164,42.795013427734375,43.0308723449707,194.35955810546875,33.1801872253418,35.34113693237305,68.6603775024414,107.97894287109375,306.4595642089844
